,runstring,m1,m2,m3
19598,0019598.bin,4.257300200557945e-05,3.3410252771495356e-06,6.933320263985197e-07
19599,0019599.bin,5.45631585999721e-07,7.806544728275508e-05,1.197636246961987e-06
19600,0019600.bin,1.668353464736784e-05,2.6889516296938456e-05,6.812035605076283e-06
19601,0019601.bin,5.7550157671846956e-05,1.8471567319597065e-05,1.2012585438003227e-05
19602,0019602.bin,1.5458826850704442e-06,9.21622793629701e-06,6.642387246472492e-06
19603,0019603.bin,5.64934154669315e-07,3.703118398232779e-05,2.0503989020922295e-06
19604,0019604.bin,5.360545558104144e-07,8.965894978204102e-05,5.159812402199523e-07
19605,0019605.bin,9.788221590483723e-06,6.252367435819512e-07,1.489742237713607e-05
19606,0019606.bin,9.90017541480565e-07,6.881684544028643e-07,3.865966904205067e-06
19607,0019607.bin,2.6470676802945173e-07,3.223993355928674e-07,4.394045484166045e-06
19608,0019608.bin,2.3906094013845727e-07,1.0484111453680362e-07,8.530855042262724e-06
19609,0019609.bin,1.156027365670384e-07,2.0980516033460974e-06,7.81781317732689e-07
19610,0019610.bin,4.489775856243435e-05,4.849617845267433e-07,1.8313658751916147e-07
19611,0019611.bin,1.79815446679426e-06,9.696557031976269e-05,7.512797177609225e-05
19612,0019612.bin,4.885308379995073e-07,2.203981644274978e-07,1.2710953330791578e-05
19613,0019613.bin,1.3904245453287059e-07,2.8938115819641676e-07,1.7708909940284585e-07
19614,0019614.bin,4.0302089255731266e-05,5.7232550224184085e-06,1.755510371502591e-07
19615,0019615.bin,1.0689189911191125e-05,1.031244062997814e-06,6.670205401847628e-05
19616,0019616.bin,8.903779366367916e-06,3.141282574135521e-07,3.6669886341078487e-06
19617,0019617.bin,7.157782495317562e-06,4.214782779695327e-05,1.7105919365058533e-06
19618,0019618.bin,2.033019012867082e-05,1.1122560965942144e-07,1.1349107487886005e-07
19619,0019619.bin,1.4479800328197576e-06,1.196302348290213e-06,5.629689437045176e-06
19620,0019620.bin,7.230021498964091e-07,4.2042452542866185e-06,2.245096396665727e-07
19621,0019621.bin,1.2578928388222866e-05,1.8699844273122658e-07,3.100600824676368e-05
19622,0019622.bin,1.0230874567659624e-06,2.1642653461346998e-07,2.417567788794824e-07
19623,0019623.bin,6.636388845007096e-06,1.1678514333951114e-06,9.287564951993349e-06
19624,0019624.bin,6.605183698524332e-07,2.1063358347019885e-05,2.853970495848362e-05
19625,0019625.bin,1.3794687267354604e-05,2.4089097439040927e-06,2.684477591370055e-06
19626,0019626.bin,2.693953320818728e-05,3.294170902254658e-07,3.434959655707548e-06
19627,0019627.bin,2.1975725869405447e-07,2.0719003997055495e-06,1.859566893260935e-06
19628,0019628.bin,5.689482535222851e-06,8.889860898263133e-07,5.061868641170268e-06
19629,0019629.bin,2.3264654690810468e-05,4.991485236561948e-06,5.422124397073619e-06
19630,0019630.bin,3.676631437460535e-05,2.0032216237715665e-05,2.5767778951926724e-07
19631,0019631.bin,6.489624623982723e-05,7.365653617993815e-07,1.0672278995054254e-06
19632,0019632.bin,2.5596874557779542e-05,5.59789039202939e-07,1.375926891896405e-06
19633,0019633.bin,2.1886908704543966e-07,6.181745056537462e-07,4.536582424942372e-06
19634,0019634.bin,1.9320429390038255e-06,1.217229173747119e-06,7.913276011621355e-06
19635,0019635.bin,1.7549178400557348e-06,2.0643050013903074e-06,6.259087112447873e-05
19636,0019636.bin,1.9993594368772146e-05,1.403504554780859e-06,4.9492982298709895e-05
19637,0019637.bin,4.42002360781251e-05,3.0182534420161113e-05,4.98677842426155e-05
19638,0019638.bin,7.736599066678339e-06,2.5085031927294477e-07,1.544669544368679e-07
19639,0019639.bin,7.603876772284772e-07,5.321315323768757e-06,7.221312252981595e-07
19640,0019640.bin,6.95645343852122e-07,4.4207157328130774e-05,1.7543217273102983e-06
19641,0019641.bin,1.0316935745618782e-05,8.044415101245437e-07,1.6133022644815344e-05
19642,0019642.bin,2.5004316461915067e-07,1.704492789641527e-05,1.4124018576927085e-05
19643,0019643.bin,3.085164414304623e-06,1.123815852443994e-05,1.9668935697238626e-05
19644,0019644.bin,5.748611760154125e-06,6.202035970411661e-05,1.3523484356593246e-05
19645,0019645.bin,1.5937466152807112e-07,1.0643928265176376e-05,8.957787220560396e-05
19646,0019646.bin,1.6567614855378787e-06,4.382948017845267e-07,8.058089681607721e-06
19647,0019647.bin,3.7828105711174206e-07,2.9683252082875093e-07,2.8125625158848725e-06
19648,0019648.bin,9.08041221157542e-06,1.5242629949936486e-05,1.8081568217727357e-06
19649,0019649.bin,7.528303072937571e-07,2.3858602153402193e-06,2.1339875915637289e-07
19650,0019650.bin,1.459603784537291e-06,3.319123233441236e-05,6.637392205972015e-06
19651,0019651.bin,4.474709130059638e-06,6.6781451419321e-07,2.126195281523168e-07
19652,0019652.bin,6.617713347368996e-06,1.1668112662992652e-06,2.2096685987083615e-05
19653,0019653.bin,2.739165194128646e-05,1.0550255066140449e-05,4.3910130971635947e-07
19654,0019654.bin,1.5814771753486023e-07,9.867918584809318e-05,3.671664206254e-05
19655,0019655.bin,6.341656493784901e-05,2.2760175261887864e-07,8.184863605072073e-06
19656,0019656.bin,2.2153183279158167e-07,1.9853232443258402e-05,8.527657559043455e-06
19657,0019657.bin,8.920399406413549e-07,3.516200047063891e-05,1.157800080635447e-06
19658,0019658.bin,2.9438680046852803e-07,1.2400897739431308e-05,2.900216015893765e-07
19659,0019659.bin,3.57802355817467e-06,3.98499955963683e-07,1.0932702879356479e-07
19660,0019660.bin,5.648515761453615e-06,2.3136333543456763e-05,2.7809284384696043e-07
19661,0019661.bin,3.86253703615144e-07,7.36128741362159e-06,3.086570236606107e-06
19662,0019662.bin,3.0690020208991447e-07,6.151390592478525e-05,9.903340302434108e-06
19663,0019663.bin,3.100688923738955e-06,7.947475047046386e-07,8.057339297889204e-06
19664,0019664.bin,8.461472425372155e-06,1.0116091850671275e-07,1.2766321599250996e-07
19665,0019665.bin,6.339497568675941e-07,5.870972444685383e-07,1.064608489822555e-07
19666,0019666.bin,4.8416764146746536e-05,3.810608243782509e-06,9.536026349616604e-07
19667,0019667.bin,1.4100184227382095e-06,1.4221744796574315e-07,1.0714653607502554e-05
19668,0019668.bin,1.2698089258025126e-05,1.0196149056102412e-05,3.117612905545333e-07
19669,0019669.bin,1.6857158117492784e-07,8.29222706527492e-05,4.434928027536464e-06
19670,0019670.bin,4.773664343107372e-05,9.201523280033469e-07,5.284976130895879e-07
19671,0019671.bin,1.2741527018593112e-07,9.619594249216386e-07,1.2658549396895805e-06
19672,0019672.bin,1.0662937181210334e-05,1.6593187111341064e-06,3.8157788009994375e-05
19673,0019673.bin,1.231661863813696e-07,1.9370936826072945e-06,6.865173034288733e-07
19674,0019674.bin,1.708210435231999e-06,1.4035412274772554e-06,3.345398304856308e-07
19675,0019675.bin,2.6615351064485234e-06,1.4777027175218935e-07,2.7836099063461264e-05
19676,0019676.bin,3.0710073620532416e-05,4.31188032609774e-06,3.0673235619296924e-06
19677,0019677.bin,9.264866703434204e-07,5.616401947586873e-07,1.8028094585153085e-06
19678,0019678.bin,1.9807070843226405e-07,2.2847239392781863e-05,1.4166421293925787e-05
19679,0019679.bin,1.1810337946631193e-05,2.0448647434644675e-05,6.45289224466284e-07
19680,0019680.bin,5.445166115480921e-05,2.0325791104533338e-06,1.751880657591749e-06
19681,0019681.bin,5.972100879905481e-07,9.304673219382642e-07,2.4224110456443966e-05
19682,0019682.bin,4.855732540704853e-05,2.5728935427048674e-06,2.553452432268145e-06
19683,0019683.bin,1.0312666610168288e-07,4.407483451631953e-06,1.2241583151464507e-07
19684,0019684.bin,5.035031462873182e-07,1.072499722640025e-06,8.420475245753233e-06
19685,0019685.bin,9.487463462564343e-05,2.84600656763644e-05,3.960895068646155e-07
19686,0019686.bin,2.2728091663180446e-07,1.4857449357484284e-06,4.299230105161042e-07
19687,0019687.bin,1.0851492335547204e-06,1.1064140543451832e-05,3.8706691347681677e-07
19688,0019688.bin,8.86643151956008e-07,1.3865839738389543e-07,3.916802647498476e-07
19689,0019689.bin,2.563021349765388e-07,9.166086409535538e-05,5.101262575277192e-05
19690,0019690.bin,3.106366780699736e-05,1.4320445649093263e-05,1.6256858349837358e-06
19691,0019691.bin,4.080814946124963e-06,2.9659275502454413e-07,3.851000403845883e-06
19692,0019692.bin,1.3435197059551917e-07,1.1281773483265553e-05,5.426419885851016e-07
19693,0019693.bin,2.55965337428498e-05,3.5418204939883687e-06,3.500059807437644e-05
19694,0019694.bin,5.615514031676618e-05,4.096814093562268e-07,2.3531396889017813e-06
19695,0019695.bin,3.529969411552274e-06,8.333366293677275e-07,4.884785028887768e-07
19696,0019696.bin,1.4112635304276098e-07,6.30841603891994e-06,1.1292052219503145e-05
19697,0019697.bin,2.479565010718677e-07,7.4356595085058725e-06,6.530092603501327e-05
19698,0019698.bin,6.890756321292763e-06,9.498350626263576e-05,4.589093429706674e-05
19699,0019699.bin,1.2166365744962676e-07,4.443277860698406e-05,1.0381063055303123e-05
19700,0019700.bin,4.4838653243972193e-07,5.178975608389476e-07,2.0346033286144903e-07
19701,0019701.bin,3.219241212940572e-07,2.7710239633132214e-06,1.2194090531720576e-05
19702,0019702.bin,2.478271400866319e-05,4.6560972805070834e-05,4.4287021745025735e-06
19703,0019703.bin,2.8246978634031712e-05,5.7116568169947e-06,8.512428589708991e-06
19704,0019704.bin,1.1299453274565798e-05,6.7018865614625935e-06,1.4233874758561915e-07
19705,0019705.bin,5.66339921283379e-06,4.57910294862639e-05,9.780868472020553e-07
19706,0019706.bin,3.9228328274406075e-07,8.446661456932277e-07,5.221059920530439e-07
19707,0019707.bin,2.225803809637718e-06,8.166856410616141e-07,4.066056189909133e-05
19708,0019708.bin,1.4926030518794998e-06,1.0764952971701371e-06,8.612974708334532e-06
19709,0019709.bin,6.37275354292118e-06,4.842529744300026e-06,3.4275985208673694e-07
19710,0019710.bin,4.467466446972644e-07,2.1467311028177117e-05,1.4079478454115941e-05
19711,0019711.bin,9.583090679740044e-05,1.9012614679888535e-05,1.93753828374839e-06
19712,0019712.bin,3.9358717305608184e-06,2.3675532095658387e-05,1.0096648852881249e-06
19713,0019713.bin,3.2455555594330694e-07,1.8190038027469965e-07,1.1991128957765194e-07
19714,0019714.bin,8.397000659607582e-05,2.2028537275472267e-05,1.2799026982852175e-05
19715,0019715.bin,3.4074563840380684e-06,6.112679104991182e-05,3.234826833881853e-05
19716,0019716.bin,6.169590888369037e-05,1.5243737165010102e-07,1.1723455736923722e-06
19717,0019717.bin,4.506846477452098e-06,3.372487335801267e-05,1.3353569848729638e-06
19718,0019718.bin,3.369123325902537e-07,1.0055917747161102e-06,5.916570895957415e-05
19719,0019719.bin,1.5704513465707026e-06,7.850814934327064e-06,1.0384733815141128e-07
19720,0019720.bin,9.530096059411968e-06,2.3456722310499453e-07,7.359842254935157e-07
19721,0019721.bin,3.133645140953032e-07,9.958746497974706e-06,1.146320321975762e-07
19722,0019722.bin,4.865173534014211e-05,4.2415451851341465e-05,5.745422673737818e-07
19723,0019723.bin,1.520425556060174e-05,3.443090365948019e-05,3.8013345876327062e-06
19724,0019724.bin,1.6133438453174988e-05,4.955932516051613e-07,1.2284689131040172e-07
19725,0019725.bin,2.84845885510289e-07,2.838188426185331e-05,3.1049782214003786e-07
19726,0019726.bin,5.939566766272355e-07,2.0140810814149352e-05,1.2004999877838166e-06
19727,0019727.bin,1.8554295672232705e-05,4.493210366042458e-07,2.767116830594866e-07
19728,0019728.bin,1.3896953297733262e-06,1.9517846405736524e-07,9.431222217790969e-06
19729,0019729.bin,3.6763185082030424e-05,3.061514228095592e-07,2.0108808970550505e-05
19730,0019730.bin,8.38105737999189e-05,8.812080997113883e-07,2.0660197297557278e-05
19731,0019731.bin,6.809916712282122e-06,1.2516271615967415e-07,4.18043391587726e-07
19732,0019732.bin,1.668851557698648e-06,9.558684615102699e-07,7.919529210019932e-05
19733,0019733.bin,4.538261488432191e-07,7.713415781318407e-06,3.7775037273709886e-05
19734,0019734.bin,8.31016756196828e-05,4.346431409435007e-06,2.5056853822093985e-06
19735,0019735.bin,3.988993667331174e-06,4.641810938408882e-07,6.158609211569728e-07
19736,0019736.bin,4.4571110351061734e-05,1.381008703537748e-05,3.215740901611258e-07
19737,0019737.bin,7.037110067899627e-07,3.4098864631454685e-06,1.4344836448593862e-07
19738,0019738.bin,5.482945368812721e-07,6.666296543076115e-05,8.429143280957424e-05
19739,0019739.bin,1.325552069191421e-07,4.7039702993276173e-07,3.1307775815532015e-06
19740,0019740.bin,3.006071628358906e-07,3.389327220173351e-05,1.985790620455299e-05
19741,0019741.bin,1.2734669299948125e-05,2.132666357790835e-05,7.18455938415272e-05
19742,0019742.bin,7.120136924861749e-07,1.5173787157712742e-07,3.084938632807145e-07
19743,0019743.bin,3.7541034854564568e-06,1.2698887400926602e-06,3.934953203537597e-07
19744,0019744.bin,3.4757469074952585e-07,6.863465654069187e-06,4.998430779532811e-06
19745,0019745.bin,1.4824309022260206e-06,3.043610236123821e-06,1.9792114297936702e-05
19746,0019746.bin,9.633984432932205e-06,8.697731533711656e-05,3.572682792765752e-06
19747,0019747.bin,1.1544661578841683e-07,2.4333059489677106e-06,1.9179141157479064e-05
19748,0019748.bin,2.3463111120077036e-05,1.5279890573952627e-06,6.398136527275313e-07
19749,0019749.bin,2.208330525143452e-07,3.3171006845908397e-06,1.3239695435966619e-07
19750,0019750.bin,3.4329894931227705e-05,2.014678744144382e-06,5.726797176780262e-05
19751,0019751.bin,9.266798242834306e-07,3.9006903956132747e-07,3.969174900611322e-05
19752,0019752.bin,5.840299753636824e-06,6.862380039037208e-07,6.21741547435895e-05
19753,0019753.bin,1.259614601040801e-05,9.822361009551649e-05,1.242818596643317e-07
19754,0019754.bin,1.3155169058849595e-05,1.2846855550623568e-05,5.517025013350514e-05
19755,0019755.bin,4.860815071816764e-05,4.197827556089628e-06,1.9114971116257926e-06
19756,0019756.bin,3.579311453385481e-07,1.3143773759882897e-05,9.650416718693526e-07
19757,0019757.bin,1.9796196064900865e-05,5.351998662214769e-05,3.523453497222608e-07
19758,0019758.bin,7.02393926519883e-06,6.439101044318255e-06,1.0707015060253339e-07
19759,0019759.bin,3.7998219385492084e-07,9.90665869857952e-06,4.211176240796277e-05
19760,0019760.bin,2.0836288623533975e-06,8.173046085980679e-07,6.0388759699100305e-06
19761,0019761.bin,3.363769320891528e-07,1.6085975146383534e-07,5.199954285864367e-05
19762,0019762.bin,2.0414715549372517e-07,2.2738314382127214e-06,2.1591775962677763e-05
19763,0019763.bin,2.3310856546657202e-05,6.255543007137111e-07,7.380240730519453e-06
19764,0019764.bin,1.9833305361081217e-07,1.3227914847537596e-07,4.918648520032318e-06
19765,0019765.bin,6.473214292406554e-05,3.834629195774583e-07,1.7985562885532277e-07
19766,0019766.bin,2.668282148574502e-07,1.3297988542865024e-06,1.2867555479488992e-07
19767,0019767.bin,1.3070228501916919e-05,1.6197343189867785e-06,2.050442241035364e-06
19768,0019768.bin,2.717161362050005e-07,8.520287108191166e-06,3.422067267802153e-07
19769,0019769.bin,9.501753288098956e-07,6.218348965489575e-07,5.000737678197455e-05
19770,0019770.bin,3.836943259768811e-07,9.386807334723817e-07,2.1197725724818513e-06
19771,0019771.bin,3.1272664718210165e-06,1.178142648100825e-05,3.980444293451064e-05
19772,0019772.bin,1.1057304534433771e-07,2.0936420905862312e-06,1.3134152853493226e-05
19773,0019773.bin,5.556473765807842e-07,1.5047272839023748e-05,7.212821603577935e-07
19774,0019774.bin,1.3312101777393054e-06,3.819168261731521e-05,1.5247992993877146e-05
19775,0019775.bin,5.036510400999273e-05,7.963593373597959e-07,3.2958987483861053e-06
19776,0019776.bin,9.845336869088353e-05,1.7221816454020404e-06,1.7989723714430855e-05
19777,0019777.bin,4.693933688450386e-07,1.9062036592159442e-05,5.445125087210817e-07
19778,0019778.bin,1.6892539409028097e-06,4.868754051637381e-07,1.270592314970528e-06
19779,0019779.bin,3.5294126573659036e-05,1.7982565890325432e-07,3.5982318214221644e-05
19780,0019780.bin,5.497567277836964e-07,4.663938782037996e-05,3.6881615883957576e-06
19781,0019781.bin,7.287899915152778e-05,5.7436634764831386e-05,2.0868442728532513e-05
19782,0019782.bin,4.9175265159472374e-06,5.290612098654645e-07,3.2867358696028133e-07
19783,0019783.bin,2.0054812739226808e-05,1.850057424321648e-05,2.099715901744665e-07
19784,0019784.bin,3.572289242157068e-07,2.1460153359893352e-05,4.3145194335304203e-07
19785,0019785.bin,3.25998220573175e-05,1.744427792671637e-07,1.7422290195560036e-05
19786,0019786.bin,1.0432734927291166e-05,1.6530725050253902e-06,1.849811837059963e-07
19787,0019787.bin,1.249139643411724e-07,3.44894355941907e-06,7.242335433306494e-06
19788,0019788.bin,1.449502632326474e-06,6.5124661278115105e-06,6.535005019119514e-05
19789,0019789.bin,1.6600599501963507e-06,3.1930681025115284e-06,4.4903572592725445e-05
19790,0019790.bin,3.7062827941312194e-05,9.209816812819323e-06,4.6160287429642965e-05
19791,0019791.bin,3.6704575292544464e-06,2.6210029458842837e-05,5.5653793007059464e-05
19792,0019792.bin,7.443102211426943e-05,9.305217016560658e-07,9.163402262927659e-07
19793,0019793.bin,5.790363186325013e-05,1.3182580845773324e-07,4.667396557581618e-05
19794,0019794.bin,5.8752665120929845e-05,6.4371761580657874e-06,1.6191933066871656e-05
19795,0019795.bin,8.082725433851658e-06,2.9448957939061587e-05,6.935739190105369e-06
19796,0019796.bin,8.340439551028454e-07,6.643103251520894e-05,2.0338948037176087e-05
19797,0019797.bin,4.040567994323928e-06,1.9220024822266964e-06,1.2989400983052383e-05
19798,0019798.bin,3.750223159279905e-05,2.868948441665515e-05,4.861328236596675e-05
19799,0019799.bin,3.6759638525101605e-06,9.018913965444011e-05,2.0334283532087767e-05
19800,0019800.bin,4.210064919531633e-07,1.0401111349227675e-05,5.286554333867222e-05
19801,0019801.bin,1.1268260386915224e-05,1.1472824654468934e-07,5.795838014563824e-06
19802,0019802.bin,3.781162820974994e-07,1.154297692611964e-06,3.970274399179894e-06
19803,0019803.bin,3.735918920991723e-05,7.786851849067487e-06,1.441261922289805e-06
19804,0019804.bin,5.948653719323558e-07,1.5853407877511945e-07,4.7024083029644625e-05
19805,0019805.bin,3.493018049242841e-05,1.1934882397364261e-05,7.723412565164725e-06
19806,0019806.bin,3.3265601742508605e-05,4.234905866395913e-06,2.80912166879987e-07
19807,0019807.bin,1.946178709673422e-07,1.3514403077671883e-06,8.294843007989748e-06
19808,0019808.bin,4.969306891841087e-06,7.185215424091625e-07,3.608209971374654e-05
19809,0019809.bin,1.8495651583445085e-05,2.4859579662348757e-05,1.4030731239320268e-06
19810,0019810.bin,2.132368408008662e-05,6.060124298602969e-07,4.864554312089103e-06
19811,0019811.bin,4.808591835873523e-06,7.011329396572636e-06,5.268902969572948e-07
19812,0019812.bin,1.5983417928612825e-05,1.912658051875912e-05,1.6486030736199049e-06
19813,0019813.bin,1.1208648023075857e-05,6.421595668756798e-06,1.7723057493807067e-07
19814,0019814.bin,7.135481013739705e-07,6.02105419825387e-07,1.5509199736754676e-05
19815,0019815.bin,1.6259758047222248e-07,1.7926762047978191e-06,2.9688230685391535e-07
19816,0019816.bin,6.824757227690358e-06,9.654021663022494e-07,6.637891622884684e-07
19817,0019817.bin,3.1315310378674374e-06,6.932699488255841e-06,1.4274355309541235e-07
19818,0019818.bin,1.5555089550652052e-07,2.482664985329177e-05,1.621053920698315e-06
19819,0019819.bin,6.086555755411796e-07,1.2595347088529334e-05,1.816059563762558e-05
19820,0019820.bin,7.1132395323189695e-06,8.713961678179886e-07,6.887444298850489e-05
19821,0019821.bin,1.749848271012793e-05,7.50568497186618e-06,5.915816307925202e-07
19822,0019822.bin,6.186901370792186e-07,2.495692910100288e-07,2.663704131050695e-05
19823,0019823.bin,2.204341663495971e-06,7.470251778927075e-06,5.699432861802964e-06
19824,0019824.bin,1.0977425155558696e-07,3.04379573237682e-05,1.1066456974376875e-06
19825,0019825.bin,1.1305576710501887e-06,8.423143469870689e-06,3.271111048388644e-05
19826,0019826.bin,1.2529595065780466e-05,8.141573238846573e-05,1.3771046209206916e-07
19827,0019827.bin,6.03073702421518e-07,1.465870831420218e-05,6.90509449062145e-05
19828,0019828.bin,2.022624231642728e-07,1.895954725891426e-05,1.1550767025944434e-07
19829,0019829.bin,3.982464282851576e-07,5.921340386802513e-05,2.1182877310629998e-05
19830,0019830.bin,1.5984020780467655e-07,2.2710157623529817e-06,1.9134488798400522e-05
19831,0019831.bin,1.5505112763855306e-07,1.2632487295014062e-05,1.3644017496510652e-06
19832,0019832.bin,1.070215695272577e-07,1.1406523877754803e-07,5.7814121328443256e-05
19833,0019833.bin,1.5082631405494194e-06,1.1356175549633513e-05,1.287877522934929e-07
19834,0019834.bin,6.0747231429347304e-06,1.2888641132335372e-06,2.1565174192593676e-05
19835,0019835.bin,1.3719474044693021e-05,5.131367824644702e-06,1.2999556516328854e-06
19836,0019836.bin,1.9092382061725162e-05,1.4479151558161401e-05,2.273680638249277e-07
19837,0019837.bin,2.1810167984170694e-06,2.4349903574729553e-06,1.3001944569083935e-07
19838,0019838.bin,1.5149312596729773e-06,1.9271636636534698e-06,8.422043353359729e-05
19839,0019839.bin,1.4701274080694677e-06,1.856791329840686e-05,2.4109049224066253e-06
19840,0019840.bin,1.3673133708737264e-06,4.760780044664011e-06,3.579287758547575e-07
19841,0019841.bin,2.4816318233477725e-07,4.1342097614995134e-06,2.978651360548205e-05
19842,0019842.bin,8.792341256962789e-06,3.273502067765872e-07,8.470873901700507e-07
19843,0019843.bin,4.692481013068265e-06,6.068436068172632e-05,1.246876122141531e-07
19844,0019844.bin,3.561926469308562e-05,7.676784667253972e-06,2.2829762978613885e-07
19845,0019845.bin,2.823373870141323e-07,8.870049418998515e-05,1.5963555421477665e-07
19846,0019846.bin,6.458219035882315e-05,2.0666257731730125e-07,1.6326231236492434e-07
19847,0019847.bin,4.108863302879372e-05,1.2416927310698489e-05,1.9692575527460984e-07
19848,0019848.bin,6.723873811483807e-06,1.7792658211582754e-06,2.5583557094604536e-05
19849,0019849.bin,1.1187132341637056e-05,5.078704833475942e-05,2.7717035490341476e-05
19850,0019850.bin,2.2553380871508752e-06,2.0190252010509944e-07,7.208360823768799e-07
19851,0019851.bin,4.2016792385732484e-07,7.369897805971523e-05,2.5589398122305554e-05
19852,0019852.bin,6.700799012041387e-07,8.77420886492412e-06,4.000879432954896e-05
19853,0019853.bin,1.6550427355532717e-06,2.2898671305967781e-07,8.193067740898793e-06
19854,0019854.bin,3.916137507328673e-06,4.155598383392064e-07,2.517930266051824e-06
19855,0019855.bin,7.920606399621322e-07,2.288548929111991e-06,7.592807023639031e-07
19856,0019856.bin,1.741579313072165e-05,4.838236312469273e-06,1.3660884632804762e-05
19857,0019857.bin,4.1477282342380677e-07,2.518579958167179e-06,1.0576801594842687e-05
19858,0019858.bin,4.269811339738886e-07,1.527097539101695e-05,3.192082937675663e-07
19859,0019859.bin,2.1330864720180928e-05,2.747174537587045e-06,1.5488903002087214e-07
19860,0019860.bin,9.145080757524595e-05,7.032007150884437e-05,8.421538580809273e-05
19861,0019861.bin,1.3108913594184352e-07,2.4944994448665152e-05,1.396507258612241e-07
19862,0019862.bin,1.1130339947175558e-05,2.3596032292629758e-05,2.0061926062507163e-06
19863,0019863.bin,4.931501850044054e-07,5.310991992259457e-07,9.487983203690503e-05
19864,0019864.bin,6.976804797616801e-07,4.975666643848606e-05,2.9621123995037816e-05
19865,0019865.bin,1.1075743101044326e-05,2.886530117834072e-07,1.3505803309871744e-05
19866,0019866.bin,5.739183045361298e-06,2.0883127195876533e-06,3.342388859855187e-07
19867,0019867.bin,2.751750906673869e-07,2.940537547058837e-06,3.4437715381070627e-06
19868,0019868.bin,8.54553303889071e-05,3.795017429241839e-07,1.796670272309168e-05
19869,0019869.bin,3.914431141033899e-05,2.431986422253583e-05,2.714449951408318e-05
19870,0019870.bin,4.1679248514293405e-05,2.6522493778447147e-06,1.4902613544891166e-06
19871,0019871.bin,6.106755683412836e-06,7.94497053856208e-06,6.239777253662525e-05
19872,0019872.bin,6.157620180521797e-06,3.4315629002778275e-05,2.186695673289804e-06
19873,0019873.bin,9.706833035922776e-06,5.534381264363926e-06,2.2763040584938484e-06
19874,0019874.bin,1.4772409356474723e-07,3.24674918841941e-05,1.91330619360854e-07
19875,0019875.bin,2.981431717130991e-05,1.0385974540728312e-07,3.154207932552888e-05
19876,0019876.bin,1.050931547239253e-06,8.943819168420675e-06,5.3785794129595146e-05
19877,0019877.bin,8.755926791112262e-07,1.9281783774909274e-06,9.836614944748052e-06
19878,0019878.bin,2.4795362929130796e-06,1.4148690184987094e-07,1.7122640040757623e-05
19879,0019879.bin,6.104524675013656e-07,1.2046503468805005e-06,8.784324786706507e-07
19880,0019880.bin,3.035432871312943e-06,3.486080636918557e-05,1.551745827867586e-07
19881,0019881.bin,1.5335094825373188e-06,6.385852202529206e-05,6.85543144802055e-07
19882,0019882.bin,1.6182338287367926e-06,1.7256364236379451e-06,9.370313501394109e-06
19883,0019883.bin,2.112393600147412e-07,1.3145495912011401e-06,2.633216943406182e-05
19884,0019884.bin,9.323068295064357e-07,1.7835060032153766e-07,9.303765612127084e-05
19885,0019885.bin,1.2881084951757732e-07,1.029486263950229e-05,1.4522861899828918e-07
19886,0019886.bin,6.261531262210167e-07,8.446739430936455e-05,4.519315532804469e-06
19887,0019887.bin,1.3523713036098507e-06,3.6999858405666744e-06,2.1047834361560307e-07
19888,0019888.bin,4.365521366834469e-06,1.557684529983904e-07,5.423079431971464e-06
19889,0019889.bin,3.16999358573344e-05,1.5030598151737526e-06,1.4521059465991883e-05
19890,0019890.bin,1.6356448204675808e-06,5.788054070300109e-07,2.3403361520028769e-07
19891,0019891.bin,1.4957781382915354e-06,1.3611558069307937e-06,2.1980799783910238e-05
19892,0019892.bin,2.2862984560311387e-07,1.7623121583336305e-05,1.1309638255514636e-05
19893,0019893.bin,4.2894522566204955e-05,8.747187815520145e-05,1.6994313872089372e-06
19894,0019894.bin,1.1948281753326763e-07,1.0407778081528479e-07,6.5071950505872655e-06
19895,0019895.bin,5.749969432148506e-05,1.1356471337845473e-06,1.5257967722258118e-06
19896,0019896.bin,2.964089606443306e-07,4.6235613893272134e-05,6.88042925064646e-05
19897,0019897.bin,3.1857962500066875e-06,1.130763739778979e-05,5.9102705273009e-06
19898,0019898.bin,4.805341024139257e-07,1.2381673896100151e-05,9.0370738609724e-06
19899,0019899.bin,5.727849048069722e-06,1.0645526096158403e-06,2.8973064575446676e-05
19900,0019900.bin,5.0538474581938536e-05,1.6487452957850078e-06,6.2451525794987304e-06
19901,0019901.bin,6.73984930800107e-05,5.538234555371404e-07,1.4143014742123265e-05
19902,0019902.bin,4.037236670740096e-06,2.164318574048764e-06,8.665015514129858e-06
19903,0019903.bin,2.275996310225197e-05,4.127269900950461e-07,2.5197975525559714e-07
19904,0019904.bin,5.82202365059026e-07,2.8340108669721055e-06,6.132083952474732e-07
19905,0019905.bin,5.547827671647111e-05,4.318002367617158e-06,9.406692402338717e-05
19906,0019906.bin,3.315684281346227e-05,8.244735545270718e-05,2.9479379499308077e-05
19907,0019907.bin,1.789698488915649e-05,4.6231448223859184e-07,3.9311579355653437e-07
19908,0019908.bin,8.526939740629276e-07,1.1875551904525642e-05,5.461330796277125e-07
19909,0019909.bin,1.0838967323384552e-06,6.739441238767141e-05,7.579029844546172e-06
19910,0019910.bin,4.692702196628663e-07,1.1651624740481414e-05,2.306259849076591e-05
19911,0019911.bin,6.485039131854923e-07,2.522376032750139e-05,2.822083120525421e-07
19912,0019912.bin,9.805790749368929e-07,7.271659509709962e-07,8.112571587832777e-07
